system:index,LST_Celsius,data,.geo
2001_01_22,39.11937096321262,2001-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_24,40.02578770008426,2001-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_25,31.589671440606597,2001-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_26,36.378730693625435,2001-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_27,32.985720074813,2001-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_28,34.483805110923925,2001-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_29,40.457329401853436,2001-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_01_31,36.6915668481549,2001-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_05,34.90388093232241,2001-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_06,31.261331086773406,2001-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_07,40.878348778433065,2001-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_09,41.51000842459985,2001-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_10,38.565445099691146,2001-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_11,40.02699241786018,2001-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_13,37.08725704669756,2001-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_14,38.63020603805983,2001-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_16,43.258489188430254,2001-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_17,37.21152766076949,2001-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_20,37.0669676320273,2001-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_21,37.26025755324422,2001-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_23,40.57299915754004,2001-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_02_25,42.02456982274107,2001-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_01,30.21611951043919,2001-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_02,31.370744563214185,2001-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_04,37.39294018534122,2001-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_05,34.881642796967185,2001-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_06,35.02963212580739,2001-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_07,36.97098848638025,2001-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_16,29.65387042348579,2001-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_17,30.804498736310048,2001-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_18,31.44349003576907,2001-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_22,28.026026315789505,2001-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_23,29.85503972758232,2001-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_24,32.04021623139572,2001-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_26,30.521999438360048,2001-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_03_27,33.47633810727327,2001-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_03,17.91575230296829,2001-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_05,33.69393709632129,2001-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_08,33.297854535242934,2001-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_09,29.98801077617595,2001-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_10,31.123048030958376,2001-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_12,33.45838617173813,2001-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_14,37.86115417017695,2001-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_15,37.25000000000006,2001-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_16,37.17338698191145,2001-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_17,33.48907203389834,2001-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_21,31.664841489689156,2001-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_22,25.33000000000004,2001-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_23,36.65071328278578,2001-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_26,34.29647570907053,2001-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_04_30,32.74265151515154,2001-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_02,34.404922774501586,2001-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_04,34.68745296265097,2001-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_05,33.813709632125835,2001-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_07,41.30733782645327,2001-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_09,37.31797247964058,2001-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_11,33.30963746223568,2001-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_12,37.79086773378266,2001-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_13,31.89995506880094,2001-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_14,39.45028081999442,2001-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_16,35.694872226902596,2001-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_17,36.60955068800902,2001-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_18,37.844538051109275,2001-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_19,40.06735748385288,2001-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_21,38.257722549845575,2001-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_23,34.13168211176639,2001-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_25,35.28197978096044,2001-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_26,31.050443579766572,2001-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_27,35.91965739960688,2001-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_28,39.220668351586674,2001-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_05_30,39.71133389497335,2001-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_04,32.035697837686065,2001-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_06_11,21.65532627865964,2001-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_04,27.195930918281412,2001-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_07,23.904931463181413,2001-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_10,29.104897335080846,2001-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_11,27.824321819713596,2001-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_12,30.833192923336167,2001-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_22,27.037264813254737,2001-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_24,30.11556304408878,2001-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_26,21.718183092013106,2001-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_27,27.777907891041874,2001-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_28,24.150000000000034,2001-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_29,31.575310306093836,2001-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_07_31,21.64800475059386,2001-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_02,22.143949870354394,2001-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_04,23.41374699759811,2001-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_05,32.06533557989332,2001-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_06,31.46573715248529,2001-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_08,29.010449311991046,2001-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_11,28.702864493996593,2001-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_13,25.327370325693654,2001-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_14,24.718382573860822,2001-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_16,34.88973041280544,2001-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_17,29.65376860432467,2001-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_18,32.50095898242107,2001-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_21,31.456520640269627,2001-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_23,31.533399879007895,2001-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_24,28.573979820627834,2001-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_25,34.60787138444261,2001-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_27,39.138991856220194,2001-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_28,35.82093793878129,2001-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_29,37.472884021342345,2001-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_08_31,34.75499017130024,2001-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_01,29.501131771857718,2001-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_02,34.39617803987647,2001-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_03,28.93065082488273,2001-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_05,24.725789473684234,2001-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_06,32.69301319853977,2001-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_07,36.433288402134274,2001-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_08,37.65792754844147,2001-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_09,34.75292333614156,2001-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_10,36.59149957877004,2001-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_12,40.8036675091267,2001-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_13,33.27083965178325,2001-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_14,40.358037068239284,2001-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_15,38.57577646728452,2001-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_16,37.792608817747855,2001-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_17,41.58966020780682,2001-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_19,39.0062117382758,2001-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_22,29.570091603053463,2001-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_23,41.04864925582705,2001-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_24,41.451193484976166,2001-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_26,43.46819432743614,2001-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_28,44.320654310586946,2001-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_29,36.48467846110647,2001-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_09_30,43.05395675372092,2001-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2001_10_01,37.03980904240385,2001-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
